id,repeatProbability
1782012963,0.182536997889
1975852245,0.19496045024
4071071562,0.307024006648
1205389491,0.237418339042
701671246,0.141271778806
693886946,0.309543145648
3338878874,0.357064927768
81109637,0.289654357042
1824301915,0.211004474046
4752767863,0.197741457782
81026544,0.259004571528
3549124928,0.197110496422
4390182246,0.176899542715
3801934932,0.208010352561
138889026,0.212806844797
308654210,0.265400182873
308184581,0.236024021919
3347239577,0.25935939246
1948866353,0.20063046162
4626081335,0.29722655095
4339043536,0.331774073481
2985181437,0.241369633088
3797719199,0.365919159978
2555939558,0.174777366493
1830669443,0.203546842792
4484771129,0.228573181258
476651264,0.238072107164
4623488817,0.226665702015
1652278438,0.22653255764
4191557512,0.286309445498
2911552012,0.189923968734
2598453913,0.156704454815
294552878,0.212226742165
2406883827,0.294610014882
312552703,0.216959504292
1893672450,0.263903096794
4478595967,0.233203709233
728593084,0.204489177468
721878374,0.186877321449
599296283,0.248104724857
3805132004,0.215909401948
680803615,0.188699008635
3639157149,0.284145374908
170434498,0.182849346709
121885523,0.296226740095
2657424820,0.267515988206
4272474434,0.179304438338
2338311733,0.217269572744
2572493368,0.19852032759
2584383880,0.153966253253
3670079850,0.263705578228
4619251007,0.303342201005
4281049196,0.206259073584
712928998,0.205236973992
247024168,0.153980455689
310635418,0.200937727038
121077099,0.365211005066
1909970959,0.18690905718
2195305892,0.218163688328
2752551629,0.226864986176
584165629,0.180594927001
474444769,0.382339614293
500642302,0.303666732967
597970730,0.350815998401
2866758058,0.22600151926
4346581155,0.251744799688
121203297,0.199171207339
125031067,0.205741224276
2935379917,0.208714182363
1840332202,0.237235200239
2800768124,0.188141540564
3888160803,0.156501929708
691055480,0.303002365858
758674371,0.337508872941
2855499117,0.323073504464
498060577,0.221666770046
2750956181,0.192101705724
141684135,0.250115901955
4407736562,0.255157533004
2841824741,0.212341800718
4133173137,0.209105973513
679158912,0.166132180731
1920136739,0.298820995613
496653355,0.243622109866
2718883716,0.288521017508
310375845,0.286177852156
104917500,0.240501544108
4739918312,0.179541688052
4270882803,0.27561056557
715544449,0.193722339823
4361818755,0.190403126628
2525263767,0.183545109809
4355300018,0.216021150739
4635753721,0.264022825521
126100614,0.284245962493
4363579462,0.261423579356
132965346,0.194003784917
472323144,0.130957137768
2627894189,0.230630325652
3888674859,0.258860218296
2593562094,0.154278905018
4355082972,0.198467327437
4631990419,0.37132391775
4518834458,0.210150451828
2421889329,0.320638422952
3023395359,0.23260902919
446707647,0.265045858852
435584165,0.314129646399
3597403976,0.221797306076
723314292,0.337346825491
597696276,0.221590841122
3427670092,0.216286427156
3360283479,0.176854267829
518452659,0.185590862666
4172696482,0.215187760031
4638321264,0.207316594568
2365975494,0.180965197099
2612842623,0.238243439798
4624317619,0.178156674176
675900264,0.202745414211
4130332728,0.185952217966
709235668,0.214567992996
440014042,0.279220467289
680005255,0.244426596817
4373442407,0.217640202479
4626012557,0.186174306425
104108559,0.238800603404
3616162110,0.260421576294
1935949035,0.258770384363
4632631890,0.226423580294
598253240,0.271517927309
99392800,0.226431827862
592059395,0.204267584679
767991203,0.208460151267
4008500942,0.266152961892
2059880052,0.231222828651
110759743,0.203163392859
2761728095,0.302749027551
4357811758,0.200895263095
755523215,0.204391089578
342397388,0.237593896213
4360331733,0.219513603692
4435823886,0.217151223405
3878541563,0.321866754707
694884599,0.23188969035
4168602373,0.205440200336
2901916298,0.181181103112
336697562,0.234914058637
121672638,0.281976212332
626700576,0.134495365251
3535993934,0.393378945041
685537186,0.204982937788
52795289,0.247939561391
756248540,0.294398706254
592107893,0.130861623526
1940105118,0.163691381147
567282125,0.157267142771
134510724,0.177894583356
3008840628,0.227394357126
239241436,0.227603854378
4627314231,0.207020888602
3846926174,0.179220222127
4390576550,0.264726185264
2085246431,0.221217265133
3006495008,0.258095312145
3807386911,0.202451207441
4128223478,0.195564896749
3341308590,0.198102134518
594965283,0.305924326605
4378722852,0.297559663047
3297732561,0.212600792925
739325658,0.319019680834
704996334,0.317729820111
403626250,0.242540664721
462275619,0.137576183703
3629215389,0.260237726502
3630025574,0.52826034495
3771473251,0.167974245505
107517898,0.302056993503
4399871335,0.194423634619
4129862633,0.250352769484
4363425432,0.2227786127
2198289065,0.311541129744
619371616,0.273056026953
2734764446,0.252574395695
4636391369,0.206169613773
4109508225,0.308408772394
2420309031,0.207558949053
4532757917,0.173471917558
499170979,0.181248211737
121214296,0.18271062911
770261567,0.157436056043
698325468,0.20058878912
2464889576,0.259378000007
4372921401,0.200088886155
134587104,0.217686027584
126782807,0.205718366151
139001158,0.197834431044
2595058056,0.140152449583
3711250862,0.158224669001
4195306377,0.173858919511
125990756,0.191013294986
142774092,0.294158944766
688433380,0.152909889082
451688648,0.254951624973
4634936468,0.198661618676
446942278,0.274009729433
871654489,0.260562842052
3341353831,0.257300855953
2285858591,0.212818426335
4276427085,0.220654662475
3833779471,0.210752475467
713431116,0.260649879013
4630547818,0.212645373316
3773391147,0.282723849188
2511004892,0.208937079208
4267143545,0.237806080904
2151668715,0.285290819858
4617730748,0.224091479006
3707614002,0.185983818452
2804356845,0.226399721396
4406299849,0.267474608113
689096999,0.21725805416
3642749837,0.260466528249
4636514596,0.134414797344
3767429133,0.186114634242
3047826077,0.202278730465
178898744,0.192288106075
141991802,0.245801221155
2207406332,0.194687902981
3888604742,0.20409763896
1933095437,0.193214821901
1980614725,0.379353700476
4439258785,0.223458462565
139284979,0.369614649717
606896583,0.46049432556
3596850857,0.234754137446
500578630,0.177271229938
402891881,0.325100388272
497473282,0.228624079714
4564541764,0.201299682258
2127323127,0.301183262971
4317115726,0.232382903321
308328166,0.178362405492
3406221340,0.235160961056
3801877936,0.219635492907
2977614717,0.224241739661
2723163645,0.1834367732
120986980,0.309482164496
4103693438,0.195164383781
126406937,0.30471157129
766344919,0.352429915884
471369901,0.276296886481
550369139,0.22737532446
4626661851,0.247588776342
624612197,0.175248038735
4209074721,0.220385277879
564720338,0.256440627747
4715438428,0.175158437083
3405887517,0.238114933534
2003731755,0.243955668906
746811694,0.221788765817
497914290,0.234898465456
452723222,0.235005512579
3582890265,0.374227177947
2575145568,0.269367766129
3634758660,0.205285287259
476525474,0.234518715023
313260376,0.213715803938
2868037560,0.21384755522
522397932,0.180899047787
700020853,0.352399343328
500496557,0.151093536599
740057448,0.270184307327
2110627259,0.198997531746
103724013,0.343098871763
565990202,0.249504086569
3539364191,0.442503926466
3640043601,0.197146908813
4436465505,0.291821305712
4357692254,0.209687209623
4396648830,0.233234623427
1888420717,0.199341270503
3758105617,0.254354274519
2795778377,0.245215256911
3973998141,0.190503333282
3512734047,0.178229187152
4416614561,0.17390968238
1972391786,0.214625927448
663260486,0.321251636205
2582804782,0.28841731364
763657749,0.222365407895
313303184,0.240002116928
3969421840,0.203570761427
2625453381,0.195195485182
3615880504,0.340687490031
595396545,0.274009344624
4191977538,0.179462851967
748337186,0.305060330961
1740611500,0.230004646439
4364817730,0.21060930507
4552800390,0.224157872794
4623793858,0.16190000355
721716029,0.146497396794
124724552,0.334021444107
472125823,0.251764397664
750630222,0.361639722089
4351790035,0.26192594966
133729502,0.146300419348
4636178697,0.238824813324
728022619,0.177782942467
2344659203,0.250469852877
714362964,0.35928954969
2987500795,0.249815587075
2632487929,0.265898183769
562557790,0.277007275469
4636722831,0.162954092333
614395402,0.18801863604
3589775953,0.363014882075
4274712035,0.214027098262
4242567500,0.153787275921
2573788610,0.200554235816
2716970424,0.226377596564
1747799848,0.266193014693
133808737,0.265384210468
3879670831,0.141244356869
727780940,0.265890773073
4354405386,0.217260907533
1903922188,0.241769376683
2743723985,0.199837499538
615828575,0.286796155201
3819584063,0.280249628402
436418977,0.271266917952
744471263,0.32840489478
475197254,0.272979243599
479131094,0.22901643293
115062367,0.198252299117
135245615,0.23530641291
3033995443,0.216005105569
4352295298,0.245657253732
135406751,0.237172681367
143992217,0.228025419165
4020603875,0.191384718384
179541993,0.269166169084
1843957119,0.274799564688
3690439472,0.229406200305
2957842832,0.246517463526
439461178,0.206832277047
719775421,0.247513762722
495909256,0.24756763436
2182989688,0.566187844243
495909254,0.205318543731
732869551,0.251916664958
2793249829,0.294348567355
3769397509,0.205869671535
454185158,0.17623223162
717671679,0.155041733203
4358601790,0.207320200812
4394446369,0.228804521897
4094684752,0.113811535642
121867533,0.166208135786
1799358885,0.164563278388
2272971361,0.288952693638
1955584870,0.228439919848
4483555777,0.176197743191
4058428963,0.243742647481
3790429154,0.184431018257
4647439785,0.202806265188
4112406731,0.324055011834
659792499,0.242394485042
495372049,0.245997731744
1963962652,0.222262608758
493729582,0.212458860913
4373156208,0.295414509502
751930985,0.235441203942
885242139,0.2663130166
603607186,0.240626348949
311096091,0.314622867777
495869606,0.221157603304
717859357,0.355190347431
4236293507,0.267156856525
3796079438,0.170481705983
4083136596,0.20231259178
3722892623,0.3076133018
791644663,0.223056253893
4238175802,0.190425967633
2469863110,0.247511713955
136350057,0.230107147226
452059161,0.295186007027
2969338942,0.352082804923
754311985,0.189002264898
4436597799,0.2386933538
4630359938,0.24321754474
3603699681,0.275055722485
741967646,0.215809250788
98520810,0.30942926899
730588858,0.277150330114
96847578,0.311610284517
616238712,0.240029189522
3888705429,0.199040721894
610494098,0.211678569454
4468534133,0.387767679379
3606105643,0.215541200833
4287409431,0.251238651623
4406724208,0.29556735272
2330856726,0.245880029221
125791651,0.233612377427
4618095220,0.556016539548
3670343047,0.330181786491
4179353675,0.343448268722
3615870679,0.200791810251
601711041,0.23013968242
261250155,0.327592762605
3720456262,0.161300014902
686652372,0.165632705197
763020515,0.294936430585
4377951400,0.228204046115
451401606,0.234020183267
2451427776,0.189500694571
4396948235,0.251628752165
4366721710,0.302170651816
1841055399,0.303321475729
732586970,0.267475375118
3794167006,0.163358072839
2812947132,0.259097000752
3269311322,0.214468152559
758026134,0.238832742221
4336326864,0.235131852214
518749949,0.281211439279
2784610561,0.195206593674
3375218822,0.208850569572
4241178630,0.313335024961
682038968,0.232696798407
563465525,0.167164002424
4529271443,0.203591747505
4355612819,0.221064897279
600526422,0.337500262687
4622947501,0.314786041118
3265926326,0.262019273932
4391009431,0.178211820746
2215511900,0.195878142012
1808593905,0.258518170427
1962897152,0.188677901775
54382575,0.335953715408
757193076,0.212230670259
4134609494,0.174274614285
4369109640,0.193808941957
2207443899,0.160428166956
680335797,0.345943993325
125690032,0.20847649505
1417069224,0.18703661794
3967140098,0.301673245144
2623832410,0.26071682184
3649481922,0.286189861063
3802241485,0.233535151183
562892237,0.218043384095
698991621,0.337866111561
1773044626,0.225180850787
698382600,0.108080907058
2563531209,0.228710941374
2908998763,0.305130344718
3804544176,0.353270154884
229516696,0.333379160868
4660433039,0.164616820063
400713904,0.222878174418
498264916,0.261373645247
4623151719,0.323742495516
4455535065,0.257825880184
3704627387,0.197703854225
4044244747,0.291080728215
450457177,0.178079010499
141059413,0.199948786409
715477392,0.205427760982
679737857,0.256133526822
664089152,0.198771704604
3649112465,0.217249240502
606065436,0.276274367271
122251980,0.226616400687
4627897811,0.24490704435
3870363862,0.144148487629
1599136460,0.265059628441
4345516071,0.346698645402
135675484,0.260087696335
1750934743,0.239739158728
3346560878,0.202172242746
144218658,0.149660386381
4368078009,0.272533446487
494970200,0.168403985366
121181779,0.2345017504
2710867550,0.306991555129
4621432441,0.158933142557
592830309,0.178031525335
141683461,0.195306141883
1895478855,0.326519961367
2510423840,0.174078172818
2468694182,0.244844612948
4206741649,0.191089961456
500402598,0.167457792213
310227411,0.236045897899
2262788255,0.275592623233
498199639,0.212788122095
2233974673,0.202836065508
496959686,0.227376750923
1823014050,0.237524504427
1988954002,0.179012425524
685706910,0.191779955343
1081662216,0.222504394908
459048632,0.172199446107
142802274,0.288001530013
3963256821,0.288419531422
762273291,0.155901556701
495043468,0.275912359413
602933837,0.241881540994
4559006890,0.233490217119
450701202,0.292931418177
4055021390,0.206517076455
4497510426,0.241074511258
563799942,0.273493830441
470962803,0.207092777236
4514108795,0.225770235835
1934349282,0.18842615961
595588931,0.21193931994
722785078,0.176155090163
710569517,0.435755610084
4617086632,0.238662173543
470641409,0.339601672271
2912184001,0.210158422019
4316957710,0.175595415423
264720854,0.199079600835
755164392,0.306492773699
258343720,0.266852630267
4116722984,0.263659923428
113948628,0.262895244311
2858808583,0.226619068121
2279597428,0.221308573636
4430462450,0.272866927632
3347325135,0.248294682996
3358248121,0.196078752005
2567914557,0.416629273887
3264337190,0.226492121668
4374069255,0.184350608941
4114345786,0.19505276912
2897492271,0.202692489008
3388832722,0.344503282631
308792509,0.215894999402
2363614296,0.235710471318
3344837528,0.312938910739
3652867814,0.189134658448
3894626573,0.23691078212
4640397153,0.235182316282
3479838428,0.174944421909
101270552,0.207452789989
680624873,0.146565548016
496170318,0.274368856177
2096876715,0.187077670038
142874902,0.222913517381
2525537010,0.215137274957
4550310189,0.207780923137
4366183897,0.242161929484
3046624588,0.197153562547
582820210,0.182332850188
4544619176,0.223646836349
491640918,0.225685723099
4339312560,0.23087993159
103792119,0.199241429931
400863822,0.255769077144
4259996663,0.32491083562
3356352705,0.210362326429
722661288,0.228517687763
497751103,0.175822654457
4355535961,0.296889791724
4062624952,0.202678791602
460583707,0.436319220263
1765643977,0.249061596655
3592795345,0.227002458026
3375528886,0.21434384395
473512110,0.198832397907
4373548693,0.244688521748
497806770,0.154982981248
2191074583,0.231499699744
3631529796,0.20240903829
143799525,0.23423856798
696198040,0.214901605408
3789094847,0.189436095165
2938660404,0.2356899762
3418371278,0.201788245784
2579402992,0.196332224702
1725760811,0.271642429772
3822382708,0.358759596498
4623016208,0.196504983365
3795895031,0.310491086256
4366776185,0.217485625558
2955653952,0.212416074382
1817109421,0.190297732118
1887986440,0.214414929661
723772973,0.215455027044
1977737902,0.199617329344
262269982,0.184033873874
764120563,0.23190517152
3333507527,0.202026350755
175340851,0.334855821553
525178689,0.223221262734
3563114194,0.205808470816
2858595929,0.20246706272
698799438,0.270846112094
139960425,0.309585679067
4618756890,0.110763130792
683755167,0.245034889292
3812445459,0.195390493604
4422700191,0.332221011322
3851715752,0.18734068575
4290889629,0.192913716416
4435199917,0.21987479066
4363848017,0.283505340129
3822427675,0.237550916036
135424948,0.300686894667
613734768,0.221832461987
2578466077,0.231219975822
4493942705,0.189435028132
254556690,0.268954873052
2616519614,0.269912243568
4620428641,0.21459327336
3643866491,0.253918518306
563760399,0.278208452457
701035757,0.298815707868
3702856837,0.193360800309
4424006094,0.289014805749
602952765,0.205139312156
4118083050,0.23601729711
3631441423,0.234881145135
4148604683,0.19084022122
698942013,0.209460550013
141413353,0.190511786675
752430256,0.250206387379
684111128,0.196302899578
138308652,0.27744861555
2751856115,0.204983852497
3022180873,0.242704356757
4197127854,0.221319810289
4053996555,0.243055257516
2545663671,0.323590546487
582921620,0.210795133476
2307384923,0.259743916085
3386369033,0.186606318372
2206614268,0.171336748186
2903088950,0.211907577717
1892737373,0.332339135778
134683438,0.157347916117
295328457,0.309173055261
473709815,0.249627830179
139539735,0.202535446139
1518387751,0.165387559273
3645069631,0.222882987762
314414549,0.454215060549
4337591372,0.229223674627
2882688320,0.186604643969
471999978,0.30356243461
3888205756,0.223691496782
4267008018,0.329786345852
121043698,0.201545379412
4373560808,0.231698739431
4520488861,0.342705210924
868919445,0.193223900892
658261970,0.221182156554
2428022803,0.198629432764
1731128996,0.210840520903
3835138640,0.178085268398
1795407358,0.252882260244
3420565374,0.179823604661
3558527120,0.351360598625
4131490887,0.244297427772
4248903875,0.187846597348
4413529080,0.221242504701
4118209570,0.238541831997
3520662804,0.239119966989
3014743702,0.185574715927
704957104,0.208146367467
468235356,0.309130206302
4184728849,0.200347493305
126635953,0.16928250893
2049745771,0.178943208533
4756062944,0.177304402524
3558526832,0.150424058716
4436360534,0.290956719523
3888657701,0.182083656644
500266666,0.24314558021
2233960884,0.355703616368
2749446627,0.20906172931
3620085016,0.230929525572
679512592,0.430512119754
476063128,0.22491593376
4329435032,0.221587979778
4173815282,0.24883494013
721327238,0.220627966076
613949200,0.191114717669
4034580976,0.187438178667
2427226770,0.193595640714
2501280500,0.323569040467
4349620509,0.218941218869
4624930628,0.164214511572
680006282,0.355236591325
756625574,0.296380227248
4348595765,0.187441853997
2659445731,0.357897782204
2114765915,0.22294795343
138567759,0.160347354733
124889189,0.235508937734
476552970,0.265116077012
4118563342,0.253410502025
3642796881,0.262653765756
3361701570,0.22606059953
4320495928,0.211534017406
4567368617,0.231819630134
4010564112,0.281675435531
122130164,0.430287550128
3904091537,0.218885264043
4382910265,0.199631060463
3994870863,0.220914699849
462713196,0.22004480657
1952114711,0.170798395237
103068790,0.230071646637
3905451037,0.248157250215
2193496392,0.193225103168
1767462653,0.198820398673
1118320898,0.228018976672
583673562,0.344267446873
495948780,0.276249011325
2948973058,0.185145364374
3055023098,0.207401751633
399022305,0.281432754512
3577896725,0.350068879353
4633193425,0.167606350977
125147728,0.315427845588
4198646412,0.240018065157
4267014502,0.138310953654
4687888437,0.167959230613
1863196989,0.31801806943
308504898,0.241908582906
4360178246,0.203817126328
3774896789,0.208892927024
322559293,0.311020325611
4693908317,0.199937131044
4454675939,0.227844814923
2237240496,0.259636077605
4073657712,0.248278216004
450856537,0.235874712427
1074853477,0.212963807454
2574206166,0.19468313812
3640641660,0.23085587621
4147237580,0.181865588789
75439019,0.296333315999
108642560,0.21739525722
676908142,0.191648241812
1135561523,0.178411833821
4614929617,0.215478981958
696301314,0.430609465817
4209940119,0.176982163861
471882651,0.198389870481
4253826984,0.226906517986
4422919051,0.262952578348
3545909884,0.342616518004
4634671147,0.23338479582
2318661318,0.205672284453
2523680868,0.303741567111
139752599,0.240676220717
3839575609,0.3150638731
499949481,0.22819880025
3595735891,0.149802308716
767047417,0.250020635943
2156389969,0.220815033036
4150459726,0.22645843155
124010504,0.283207049645
3618666283,0.393407988504
4647545437,0.157021413953
4520042662,0.218328372982
134686113,0.269238695416
682112440,0.191501370991
4640144628,0.305957059431
445029809,0.231873653312
2785670398,0.271526658333
3888190243,0.151446576376
4625710762,0.224855131851
3353971174,0.225481166496
4343208469,0.249891621325
107800748,0.247100908091
583959448,0.31450124927
2595112728,0.250575220897
439334516,0.322104305275
524229048,0.201681037668
4366838951,0.206318206644
114461140,0.319324790517
1747927844,0.190497124139
234390265,0.7300780069
304581590,0.158811257789
115433531,0.288329556373
451189531,0.266098800886
676492127,0.172363036588
484146737,0.157601883644
2164581911,0.178490420174
3013126848,0.182240813398
723443108,0.232643617861
144175693,0.135853582852
3784390129,0.201614480032
3856664582,0.20197045359
1928039807,0.343944094574
4617813701,0.198563049347
3716157247,0.272117208902
2497705032,0.231313726827
724526140,0.211194557326
4453923886,0.187586552855
495584330,0.20222586419
440571653,0.284986468329
2440034194,0.212090473831
700668162,0.231359091443
4168325124,0.18129140453
3901209391,0.168249465426
124148871,0.167649329281
308130527,0.205568985803
4376757448,0.196686152665
3471334921,0.254283807453
471018071,0.334590827028
3000024376,0.199166891632
175223715,0.192506257421
498040686,0.234619675043
2786078845,0.225814492366
312769285,0.302401947925
124253508,0.341622918381
121035793,0.173767227145
699095396,0.139817362882
595748354,0.23218837082
4642424887,0.330619702095
3792520574,0.366938529227
437016926,0.273331196048
444866988,0.15914749376
679636872,0.280233249983
1817638053,0.157715737403
4363109729,0.200951980205
4626712819,0.182722577518
682214145,0.145928153411
722520454,0.219254003017
4507577310,0.22662622409
2423000396,0.164547378017
126672887,0.259010649603
3387485647,0.323861803685
2150807360,0.146531639428
4354240050,0.226709687792
718798556,0.139206327064
4405102096,0.19499661991
2163911845,0.174816403515
4630752917,0.210747610815
4111351704,0.410740045988
4088088802,0.201537590935
3372705191,0.146287326567
4647534129,0.214167417242
4631305730,0.207131510247
523110944,0.237562946271
3303049203,0.208198966886
475942662,0.464121484804
126551741,0.20924233506
4430526002,0.151132419695
4362977213,0.255808189481
716211480,0.238828547829
3708076085,0.28198594262
759146591,0.248353612864
4629112502,0.290517049323
4148055277,0.269315267707
135838284,0.237952864748
483790732,0.220633512748
4369577848,0.25570716237
4110011939,0.199165240794
4621200784,0.23823824211
452283627,0.264570420683
4488750997,0.182716546796
144873999,0.22647795299
717572994,0.247094019936
496986730,0.221796702067
142578279,0.221837989367
4623787171,0.185953129076
101707217,0.199144908495
4366074120,0.196274282207
2266976208,0.226160233215
312997090,0.167448576103
4248489047,0.18176018518
3990769550,0.299542119343
77041700,0.195762933939
676373963,0.353817820368
615222019,0.347866920752
124512093,0.214604660629
756241506,0.315383151267
1131963898,0.318627454861
2732834173,0.235640462612
653507259,0.163138262979
602020937,0.264872571012
2255629360,0.190826520507
4617683439,0.27280029288
717452210,0.34854009493
3663176183,0.239045581361
1840087836,0.211301961802
4094047272,0.185159161055
4009117834,0.204455336248
3605877540,0.23109161802
104136064,0.249627447494
4352217990,0.191003455142
104299661,0.221963091191
2572776786,0.338739375728
2455186036,0.168601299824
2944845296,0.247635789266
760592101,0.302521912976
3363787879,0.253362666887
2572491427,0.140513263919
4016755049,0.168625277723
524783965,0.185324370241
769079163,0.247912425154
1977972987,0.239662954071
2379482293,0.195266282635
4077610293,0.221477136116
1837543191,0.234460166735
125114377,0.255057595424
3888273576,0.168451800066
556506911,0.174854318521
468241512,0.154338045638
730951994,0.534741931673
3684259831,0.21529389352
3773579894,0.177357224184
3262342557,0.288874972497
448681479,0.263826869181
452093899,0.262285481549
787206228,0.238102587764
4006526374,0.170993215115
1090488624,0.291539042387
4622464966,0.193188981219
133429693,0.217643885301
104737545,0.165801955517
4627337942,0.214736374951
3812786646,0.305051228024
174430336,0.300164829554
3792671088,0.284519011348
4371295754,0.335846826761
2769835013,0.219308662399
723225676,0.221098029424
700178108,0.15685731397
3286595957,0.199506299854
140377207,0.241489853482
4769818715,0.205857153474
3704732517,0.243396324012
602713262,0.215354866825
604907494,0.269709464244
4117627439,0.202163537733
1934322278,0.200521342336
3636694355,0.207122705646
3443933592,0.255903896509
4639496665,0.491864190619
3503835711,0.177696417262
721803060,0.209378251801
4633621951,0.193947002864
1882352936,0.269815062371
3029211921,0.225771244836
3905906139,0.197886076818
3804414039,0.293838007441
2848824138,0.310876616764
583076092,0.18410922239
4624314233,0.208771347287
452741324,0.287803519989
3809887721,0.255844545383
2308480367,0.438817668622
2853904074,0.196400724763
4633883533,0.185701461973
500444895,0.436489711271
4218288360,0.23328731892
2088401278,0.243122242871
2832858257,0.330998268638
4349046460,0.239305696729
4102205125,0.228587820216
4319041195,0.215233912176
4358938142,0.177096364556
315798548,0.259394099366
2467620824,0.206419965686
121713248,0.160354215735
4047041133,0.214909675092
4476786714,0.215741677945
716545836,0.158797853671
3422647864,0.332806494819
2209129132,0.237961799849
682729690,0.226774690711
3413946882,0.236207292467
401329391,0.336611999963
3888375470,0.205857153474
106349339,0.272067961797
3350807107,0.275171816062
3268848854,0.228342926513
452011100,0.305609488062
738980351,0.302218699462
140352434,0.279659618326
3522809548,0.517324600926
717789386,0.263468557588
501189559,0.232897470695
3246104957,0.265384210468
